timestamp,temperature,humidity,pressure,anomaly_type,ml_prediction,ml_result,temperature_frozen,humidity_frozen,pressure_frozen,frozen_sensor,temp_change,humidity_change,pressure_change,parameter_behavior,weather_event_window,expected_humidity,humidity_residual,humidity_residual_abnormal,drift_evidence,humidity_drift_detected,humidity_drift_improved,pressure_spike_detected,recovery_reading,pressure_recovery,temperature_recovery,temperature_spike_detected,final_decision,alert_level,severity,confidence,explanation,affected_sensor,weather_event_recovery,humidity_residual_signed,rolling_humidity_residual,temporal_drift_detected
2026-01-01 05:00:00,32.34432505317662,63.83386623923304,1011.2909825418184,Normal,1,Normal,False,False,False,False,-0.16486733885504634,1.3645461533624257,0.6781094887984409,Normal Change,No Consistent Weather Pattern,65.73172385733865,1.8978576181056113,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.8978576181056113,-0.5507127601050935,False
2026-01-01 05:10:00,34.38952333940277,60.84743026865358,1010.4292893221783,Normal,1,Normal,False,False,False,False,2.045198286226153,-2.986435970579457,-0.861693219640074,Normal Change,No Consistent Weather Pattern,61.85437204068548,1.006941772031901,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.006941772031901,-1.0147405022634004,False
2026-01-01 05:20:00,32.97774808979379,64.82135450604228,1011.1827906962761,Normal,1,Normal,False,False,False,False,-1.4117752496089793,3.973924237388701,0.7535013740978229,Normal Change,No Consistent Weather Pattern,64.53285519424298,0.2884993117992991,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.2884993117992991,-1.062061929382335,False
2026-01-01 05:30:00,32.2220244314389,65.15800553019824,1011.225801631152,Normal,1,Normal,False,False,False,False,-0.7557236583548885,0.33665102415595527,0.04301093487583785,Normal Change,No Consistent Weather Pattern,65.96211810492929,0.8041125747310502,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.8041125747310502,-0.8761443489477198,False
2026-01-01 05:40:00,33.80464671486726,62.740405505031816,1011.5315287445419,Normal,1,Normal,False,False,False,False,1.582622283428357,-2.417600025166422,0.30572711338993486,Normal Change,No Consistent Weather Pattern,62.973958178578634,0.23355267354681786,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.23355267354681786,-0.9611155669666382,False
2026-01-01 05:50:00,32.24709235252781,66.70043898157083,1012.4095107073451,Normal,1,Normal,False,False,False,False,-1.5575543623394523,3.96003347653901,0.8779819628032328,Normal Change,No Consistent Weather Pattern,65.92960673061891,0.7708322509519121,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.7708322509519121,-0.8321892588244546,False
2026-01-01 06:00:00,33.46672258918718,60.94920524762857,1011.2540423951234,Normal,1,Normal,False,False,False,False,1.2196302366593699,-5.751233733942257,-1.1554683122217284,Normal Change,No Consistent Weather Pattern,63.60932736938838,2.6601221217598123,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-2.6601221217598123,-0.7918935996319973,False
2026-01-01 06:10:00,31.806437602573734,60.32290283622524,1010.8314003278839,Normal,1,Normal,False,False,False,False,-1.6602849866134441,-0.62630241140333,-0.4226420672395079,Normal Change,No Consistent Weather Pattern,66.74284163556428,6.419938799339036,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-6.419938799339036,-1.4379051969510581,False
2026-01-01 06:20:00,32.384814523347735,63.55417691218698,1011.101033909037,Normal,1,Normal,False,False,False,False,0.5783769207740015,3.2312740759617427,0.26963358115312985,Normal Change,No Consistent Weather Pattern,65.65278924101398,2.098612328826995,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-2.098612328826995,-1.5938581336360715,False
2026-01-01 06:30:00,33.67666035072122,65.05585388117247,1010.2571104328105,Normal,1,Normal,False,False,False,False,1.2918458273734856,1.5016769689854854,-0.8439234762265642,Normal Change,No Consistent Weather Pattern,63.199900191611064,1.855953689561403,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,1.855953689561403,-1.3699360796700566,False
2026-01-01 06:40:00,34.18034218458096,66.18871754174648,1010.8220047472767,Normal,1,Normal,False,False,False,False,0.5036818338597371,1.1328636605740172,0.5648943144661871,Normal Change,No Consistent Weather Pattern,62.254773216877005,3.933944324869479,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,3.933944324869479,-0.6930708082985524,False
2026-01-01 06:50:00,33.795622448610914,61.76517582694425,1010.9923158519542,Normal,1,Normal,False,False,False,False,-0.3847197359700445,-4.423541714802234,0.17031110467758026,Normal Change,No Consistent Weather Pattern,62.984240423403755,1.2190645964595035,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.2190645964595035,-0.8338582258575075,False
2026-01-01 07:00:00,33.63350180745016,64.70532080014108,1010.9623886957766,Normal,1,Normal,False,False,False,False,-0.16212064116075453,2.94014497319683,-0.029927156177677716,Normal Change,No Consistent Weather Pattern,63.29035899678152,1.4149618033595601,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,1.4149618033595601,-0.7418397183707006,False
2026-01-01 07:10:00,33.55113674300308,62.338943662049566,1011.3279634669742,Normal,1,Normal,False,False,False,False,-0.08236506444708169,-2.366377138091515,0.36557477119765736,Normal Change,No Consistent Weather Pattern,63.45066869775283,1.111725035703266,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.111725035703266,-0.5206401346483369,False
2026-01-01 07:20:00,32.673681578004604,61.94174705952126,1010.8678037726908,Normal,1,Normal,False,False,False,False,-0.877455164998473,-0.3971966025283038,-0.4601596942834476,Normal Change,No Consistent Weather Pattern,65.10374395235058,3.161996892829322,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-3.161996892829322,-0.05521986228980629,False
2026-01-01 07:30:00,33.34355763653089,63.92845386848005,1011.8666286239779,Normal,1,Normal,False,False,False,False,0.6698760585262846,1.986706808958786,0.9988248512871678,Normal Change,No Consistent Weather Pattern,63.84987588006291,0.07857798841713759,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.07857798841713759,0.25580732588792693,False
2026-01-01 07:40:00,33.612284958437584,63.343053806416,1011.3331855023573,Normal,1,Normal,False,False,False,False,0.26872732190669524,-0.5854000620640463,-0.5334431216206212,Normal Change,No Consistent Weather Pattern,63.33513148686926,0.007922319546743495,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.007922319546743495,-0.008197155542738699,False
2026-01-01 07:50:00,34.88626127361853,58.7660887007447,1011.355266914813,Normal,1,Normal,False,False,False,False,1.2739763151809456,-4.576965105671299,0.022081412455690952,Normal Change,No Consistent Weather Pattern,60.92691193322274,2.1608232324780374,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-2.1608232324780374,-0.8788782351638125,False
2026-01-01 08:00:00,34.37360623312264,64.75565749651604,1011.2226685596484,Normal,1,Normal,False,False,False,False,-0.5126550404958863,5.9895687957713335,-0.1325983551646459,Normal Change,No Consistent Weather Pattern,61.89443746670835,2.86122002980769,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,2.86122002980769,-0.29598043141135627,False
2026-01-01 08:10:00,32.744784872335174,64.44974871504418,1011.4907711641853,Normal,1,Normal,False,False,False,False,-1.6288213607874695,-0.30590878147185663,0.2681026045369208,Normal Change,No Consistent Weather Pattern,64.97715199462675,0.5274032795825718,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.5274032795825718,-0.5734611575459466,False
2026-01-01 08:20:00,34.46932420695784,60.328760534096936,1011.8521432594811,Normal,1,Normal,False,False,False,False,1.7245393346226692,-4.1209881809472435,0.36137209529579195,Normal Change,No Consistent Weather Pattern,61.72139239297902,1.3926318588820834,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.3926318588820834,-0.6135907037143491,False
2026-01-01 08:30:00,33.95514390236701,62.26518761347468,1011.0323030776239,Normal,1,Normal,False,False,False,False,-0.5141803045908304,1.9364270793777436,-0.8198401818572165,Normal Change,No Consistent Weather Pattern,62.68316217064896,0.4179745571742828,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.4179745571742828,-0.22158751290648634,False
2026-01-01 08:40:00,33.7731161792022,62.35875281367155,1011.1629371200676,Normal,1,Normal,False,False,False,False,-0.18202772316481486,0.09356520019687053,0.13063404244371668,Normal Change,No Consistent Weather Pattern,63.02893420024666,0.6701813865751092,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.6701813865751092,-0.3285531379053787,False
2026-01-01 08:50:00,34.853709602605896,61.792610388581416,1011.3661100322072,Normal,1,Normal,False,False,False,False,1.0805934234036982,-0.5661424250901348,0.20317291213962108,Normal Change,No Consistent Weather Pattern,60.988588323813005,0.8040220647684109,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.8040220647684109,-0.21482460287371197,False
2026-01-01 09:00:00,35.23713379587264,60.0747213365574,1010.8708631667643,Normal,1,Normal,False,False,False,False,0.38342419326674104,-1.717889052024013,-0.4952468654429367,Normal Change,No Consistent Weather Pattern,60.257485616933195,0.1827642803757925,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.1827642803757925,0.06775524742660874,False
2026-01-01 09:10:00,35.2035554697374,59.73969051523502,1011.1598405927506,Normal,1,Normal,False,False,False,False,-0.033578326135234704,-0.33503082132238404,0.2889774259863316,Normal Change,No Consistent Weather Pattern,60.324599363385815,0.5849088481507962,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.5849088481507962,-0.42454887799603214,False
2026-01-01 09:20:00,33.83156762738731,60.94300856608626,1011.3568727199452,Normal,1,Normal,False,False,False,False,-1.3719878423500944,1.2033180508512444,0.19703212719457497,Normal Change,No Consistent Weather Pattern,62.92086764234154,1.9778590762552781,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-1.9778590762552781,-0.6317568489492759,False
2026-01-01 09:30:00,34.29817729266215,63.25436365183248,1012.0575315647229,Normal,1,Normal,False,False,False,False,0.46660966527484504,2.3113550857462144,0.7006588447777631,Normal Change,No Consistent Weather Pattern,62.04753360610704,1.2068300457254395,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,1.2068300457254395,-0.2604051482910584,False
2026-01-01 09:40:00,34.851341685916175,61.914538427602224,1011.7768090996208,Normal,1,Normal,False,False,False,False,0.553164393254022,-1.3398252242302533,-0.28072246510214427,Normal Change,No Consistent Weather Pattern,60.99822785437949,0.9163105732227308,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.9163105732227308,-0.0697929868057707,False
2026-01-01 09:50:00,35.40571264438486,60.00821825045383,1011.76734997049,Normal,1,Normal,False,False,False,False,0.554370958468688,-1.9063201771483946,-0.009459129130732435,Normal Change,No Consistent Weather Pattern,59.95005110169177,0.05816714876205964,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.05816714876205964,0.03425680395668199,False
2026-01-01 10:00:00,34.27902899982518,62.21866064109386,1012.12086318686,Normal,1,Normal,False,False,False,False,-1.1266836445596837,2.210442390640033,0.35351321636994726,Normal Change,No Consistent Weather Pattern,62.084530271032065,0.13413037006179707,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,0.13413037006179707,-0.061442009572834265,False
2026-01-01 10:10:00,34.54906443574509,54.90773152458756,1011.6514176229521,Normal,1,Normal,False,False,False,False,0.2700354359199082,-7.310929116506301,-0.46944556390792513,Normal Change,No Consistent Weather Pattern,61.568117355881384,6.660385831293823,True,1.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-6.660385831293823,-0.9868165168468386,False
2026-01-01 10:20:00,33.84586412736617,62.83566718760222,1011.9398529000417,Normal,1,Normal,False,False,False,False,-0.7032003083789178,7.927935663014658,0.2884352770896612,Normal Change,No Consistent Weather Pattern,62.90116825263473,0.06550106503251385,False,1.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.06550106503251385,-0.9126154049727982,False
2026-01-01 10:30:00,33.80541119685949,56.99581945019575,1011.7173517465008,Normal,1,Normal,False,False,False,False,-0.04045293050668164,-5.839847737406473,-0.22250115354097488,Normal Change,No Consistent Weather Pattern,62.97484888055586,5.979029430360114,False,1.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-5.979029430360114,-1.4842111698449176,False
2026-01-01 10:40:00,35.44193284112242,59.6912937507796,1011.9258086964503,Normal,1,Normal,False,False,False,False,1.6365216442629347,2.6954743005838537,0.2084569499495501,Normal Change,No Consistent Weather Pattern,59.883567528427356,0.1922737776477561,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.1922737776477561,-1.684083144612517,False
2026-01-01 10:50:00,35.90451935313328,58.121605550194474,1011.5257334213121,Normal,1,Normal,False,False,False,False,0.46258651201085854,-1.5696882005851265,-0.4000752751381924,Normal Change,No Consistent Weather Pattern,59.00400206967642,0.8823965194819436,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-0.8823965194819436,-1.9410413007131848,False
2026-01-01 11:00:00,34.78760277225397,57.72021530952172,1010.621507325624,Normal,1,Normal,False,False,False,False,-1.1169165808793124,-0.40139024067275386,-0.9042260956881591,Normal Change,No Consistent Weather Pattern,61.1042052119122,3.383989902390482,False,0.0,False,False,False,False,False,False,False,Normal,Normal,None,0.99,All monitored parameters remain within the learned normal operating pattern.,None,False,-3.383989902390482,-2.432778022306405,False
